t	dT
0	0	0
0.000222653588022716	0.00202247191011563	0.00201999629949444
0.000456439855446567	0.00414591557943383	0.00414999857173469
0.000667960764068147	0.00606711244935458	0.00606999788078817
0.000890614352090863	0.00808927738073047	0.00809000316258747
0.00112440061951471	0.0102123673483613	0.0102320030975736
0.00134705420753743	0.0122341577864007	0.0122075962829117
0.00156970779556014	0.0142557234053538	0.0142570779556014
0.00179236138358286	0.0162770312892687	0.0163036138358286
0.00201501497160557	0.0182980457233156	0.0182750748580278
0.00223766855962828	0.0203187288757823	0.0202966855962828
0.002460322147651	0.0223390413055114	0.02235322147651
0.00268297573567371	0.0243589423244946	0.0243997573567371
0.00290562932369643	0.0263782453190758	0.0263681466184821
0.00312828291171914	0.0283964954539514	0.0283928291171914
0.00335093649974185	0.0304139960067311	0.0304403014971604
0.00357359008776457	0.0324306797529445	0.0324894909654103
0.00379624367578729	0.0344452135743416	0.0344424367578729
0.00400776458440888	0.0363540620131782	0.0363754104284977
0.0042304181724316	0.0383615557202728	0.038424181724316
0.00445307176045432	0.0403670810703946	0.0404707176045432
0.00467572534847705	0.042370531779543	0.0424386267423852
0.00489837893649977	0.0443717990167954	0.0444637893649977
0.00512103252452249	0.0463707719202426	0.0465103252452249
0.00534368611254521	0.0483673379367936	0.0485568611254521
0.00556633970056793	0.050355590654015	0.0504933970056793
0.00578899328859065	0.052337901554236	0.0525399328859065
0.00601164687661338	0.0543164667235615	0.0545864687661338
0.0062343004646361	0.0562911393320325	0.0566115023231805
0.00645695405265882	0.0582628787925218	0.0585695405265882
0.00667960764068154	0.0602415404613377	0.060615684047497
0.00690226122870426	0.0622164194189276	0.0626526122870427
0.00712491481672699	0.0641873513193	0.0646645740836349
0.00734756840474971	0.0661547406806053	0.0666256840474971
0.00757022199277243	0.068103882044847	0.0686622199277243
0.00779287558079515	0.0700533709407052	0.0706987558079515
0.00801552916881788	0.0720023384879987	0.0726476458440894
0.0082381827568406	0.0739340205746588	0.074651827568406
0.00846083634486332	0.075830525692489	0.0766783634486332
0.00868348993288604	0.0777206253876633	0.0787014093959744
0.00890614352090876	0.0796022309403505	0.0805952916881789
0.00912879710893148	0.0814249191177542	0.0825691739803834
0.00935145069695421	0.0832417749116512	0.0845430562725878
0.00957410428497693	0.0850560856791602	0.0864784692823962
0.00979675787299965	0.0868715980943941	0.0883408208569968
0.0100194114610224	0.0886838695186567	0.0902741146102237
0.0102420650490451	0.0904781504608523	0.0921885854414058
0.0104647186370678	0.0921967864116539	0.0940612338668052
0.0106873722250905	0.0939132732991148	0.0958663500258148
0.0109100258131133	0.0956288179613898	0.0977202581311326
0.011132679401136	0.0973442357899458	0.0995541146102238
0.0113553329891587	0.0989771702176584	0.101288998451214
0.0115779865771814	0.100569213335802	0.103041879194633
0.0118006401652041	0.102053907387152	0.104775761486837
0.0120232937532269	0.103518625374468	0.106476350025815
0.0122459473412496	0.104989344808322	0.108071763035623
0.0124686009292723	0.106447957847458	0.109660206504906
0.012691254517295	0.10788633802835	0.11122003613836
0.0129139081053178	0.109196168272161	0.112703678368612
0.0131365616933405	0.110493349532871	0.114085931853383
0.0133592152813632	0.111635528463809	0.115454506969542
0.0135818688693859	0.112685404571527	0.116743082085701
0.0138045224574086	0.113638316889405	0.117943567372226
0.0140271760454314	0.114581455635212	0.119025880227157
0.014249829633454	0.115524435972191	0.12006914816727
0.0144724832214767	0.116438480089027	0.121002416107384
0.0146951368094994	0.117173843520277	0.121810273618999
0.0149177903975221	0.117721459932728	0.122533371192566
0.0151404439855448	0.118264412067025	0.123151331956634
0.0153630975735675	0.118615821380621	0.123666195147135
0.0155857511615902	0.118954319918573	0.12404575116159
0.0158084047496129	0.119303407204868	0.124318404749613
0.0160310583376356	0.119495942916825	0.12449
0.0162537119256583	0.119495102999097	0.12454
0.016476365513681	0.119426764092684	0.124483634486319
0.0167101517811048	0.11938036928696	0.124309848218895
0.0169328053691275	0.119183100430938	0.124044389261745
0.0171554589571502	0.118962569532485	0.12369454104285
0.0173781125451728	0.118673983361123	0.123243774909654
0.0176007661331955	0.118208226246431	0.122707701600413
0.0178234197212182	0.117623154092997	0.122099740836345
0.0180460733092409	0.117081673652881	0.121455890036139
0.0182687268972636	0.116594265818339	0.120725092410946
0.0184913804852863	0.116110299124445	0.119944478058855
0.018714034073309	0.115496709960785	0.119119914816728
0.0189366876613317	0.114800374593903	0.118283249354673
0.0191593412493544	0.114074548567663	0.117392635002582
0.0193819948373771	0.113222446062378	0.116470025813115
0.0196046484253998	0.112408799805367	0.115538378936501
0.0198273020134225	0.111665635598872	0.114623489932888
0.0200499556014451	0.110977957438244	0.113660221992774
0.0202726091894678	0.110329267519173	0.112696954052661
0.0204952627774905	0.109560964290699	0.111771843056274
0.0207179163655132	0.108707340783912	0.110820418172434
0.0209405699535359	0.107875644237612	0.10986715023232
0.0211632235415586	0.107118847517921	0.108913882292207
0.0213858771295813	0.106332695673823	0.108018245740837
0.021608530717604	0.105504194176559	0.10709734641198
0.0218311843056267	0.104746322393505	0.106194078471867
0.0220538378936494	0.10405461094253	0.105294648425403
0.0222764914816721	0.103413624783335	0.104454034073312
0.0224991450696947	0.102671732954822	0.103593419721221
0.0227217986577174	0.101956660112995	0.10274280536913
0.0229444522457401	0.101152896356312	0.10192886938565
0.0231671058337628	0.100411326042749	0.101141576664949
0.0233897594217855	0.0997304371648798	0.100350962312858
0.0236124130098082	0.0991044289856193	0.0995803479607672
0.0238350665978309	0.0985265198756433	0.0988498668043382
0.0240577201858536	0.0979346805356216	0.0981168394424393
0.0242803737738763	0.0972963018900393	0.0973985049044949
0.024503027361899	0.0967119726045168	0.0966909179143031
0.0247256809499217	0.0961751453450325	0.0960286381001567
0.0249483345379443	0.0956566526563063	0.095364996386167
0.025170988125967	0.0950556748163809	0.0947070356220989
0.0253936417139897	0.0945048826697402	0.0940754331440411
0.0256162953020124	0.0939006964630444	0.0934811140939628
0.0258389488900351	0.0933009566028733	0.0928731533298947
0.0260616024780578	0.092748685636367	0.0922851925658266
0.0262842560660805	0.0922329607824293	0.0917136159008793
0.0265069096541032	0.0917561148895284	0.0911792710376904
0.0267295632421259	0.0913146567689034	0.0906308735157483
0.0269522168301486	0.0909108795099047	0.0900955663397029
0.0271748704181713	0.09052794470657	0.0895826943727431
